the_geom,cartodb_id,objectid,geoid_1,geoid2,intptlon,intptlat,funcstat,mtfcc,namelsad,geoid,blkgrpce,tractce,countyfp,statefp,shape_area,shape_leng,area,percent_no,median_hou,p_cars_5p,p_cars_4,p_cars_3,p_cars_2,p_cars_1,cars_5p,cars_4,cars_3,cars_2,cars_1,no_cars,renter_5p_,renter_4_c,renter_3_c,renter_2_c,renter_1_c,renter_no_,renters,owner_5p_c,owner_4_ca,owner_3_ca,owner_2_ca,owner_1_ca,owner_no_c,owners,total_pop_,awater,aland
0106000020E61000000100000001030000000100000021000000A8C6F080013F53C010CEC616B07343401CC08E81013F53C0480B36F39973434070422CAC0F3F53C0600C26F49973434038B68FAC0F3F53C00871C5318B734340A8E617F40A3F53C06848166F7C7343401C1E86C9FC3E53C068B3216E7C734340C0B0CA82013F53C020FE13AC6D734340D49C56AD0F3F53C00FFE03AD6D73434010ADD73B063F53C0F01B354B66734340D81B48F50A3F53C040C2F327507343401C821DAE0F3F53C0203B4228507343408CE8F266143F53C0102D8F2850734340A45A0267143F53C0D077F3D14D7343400C36751E153F53C00F3E062B4E73434084230F44163F53C0A0444B1E4F73434064CBF275193F53C040698CD651734340E8C6F484253F53C0184FCB0F5C734340BB887D02283F53C008BF0D315E734340782DE8BD313F53C09013268C66734340A03715A9303F53C06892E68F6973434087ABCABE2B3F53C0309B728577734340589E40D8293F53C050E4F4F57C734340BCCB457C273F53C0E01A118C83734340383465A71F3F53C0CF1D369199734340F0D58EE21C3F53C01018CFA0A1734340B894BA641C3F53C0B0DB4B1AA3734340B000A60C1C3F53C040E2900DA4734340DB2F9FAC183F53C060FA25E2AD73434008C72C7B123F53C030158DB5BF73434028A83638113F53C088A35698BE7343404CEED968093F53C0600586F3B7734340D44582F20A3F53C0188D9878B7734340A8C6F080013F53C010CEC616B0734340,50,50,110010088022,1500000US110010088022,-76.9845641,38.9021185,S,G5030,Block Group 2,110010088022,2,8802,1,11,5.54997e-06,0.01337388662,0.0206334,40.3537,41310,0,1.53139356815,0,14.088820827,41.1944869832,0,10,0,92,269,251,0,0,0,0,148,174,322,0,10,0,92,121,77,300,622,0,128320
0106000020E61000000100000001030000000100000017000000D047A1388D4153C070915E5DED744340F0987B1CA04153C0F83421FAE574434048144F388D4153C000322FFCE5744340A8ADAA378D4153C09063D039D774434098DD3C02AC4153C0A808C556D0744340233FE257AC4153C0A808C556D0744340E4134031B24153C048959A3DD07443402BB52707B64153C0A07CF544D07443402434C6629B4153C0F0304838D77443406CB9E18DA94153C0C03FB236D7744340F4FA9C47AE4153C058AE86F8E57443408CE5EA46AE4153C078E12736D7744340643DFDB8B74153C018900E35D7744340003AC4BAB74153C0B868FB1AFC744340281CA848AE4153C048BB141CFC74434064DA918EA94153C0C80C11F9E5744340FC0C9A8FA94153C01F1A9F1CFC744340C0DE6F649B4153C0E00C351EFC7443401C04A010A44153C018507FA1007543403BD3122BA34153C07F5985CD0075434014198AF2914153C0380BA8F10075434038BF53F2914153C0080C3C1FFC744340D047A1388D4153C070915E5DED744340,59,59,110010049011,1500000US110010049011,-77.0242971,38.9132038,S,G5030,Block Group 1,110010049011,1,4901,1,11,2.84233e-06,0.01565975525,0.0105655,40.035,30000,0,0,1.22511485452,6.58499234303,44.7166921899,0,0,8,43,292,229,0,0,0,6,235,215,456,0,0,8,37,57,14,116,572,0,84362
0103000020E6100000010000000E000000000000046D3F53C08A3A8B18856E4340FFFFFF2B903F53C033608DC55E6E434000000068AE3F53C09C0C8C38FC6D4340000000CCC23F53C089891BD60E6E434000000078E93F53C08D8EF72EC26D43400000006C224053C0F67B02FA1B6E4340FFFFFF83374053C0D2C8894E2B6E434000000004214053C08AC756E96B6E4340000000181C4053C061C69A90A16E434000000044FF3F53C0FE673B00846E434000000024E33F53C08BBC4BB7806E43400000001CAF3F53C028CD839D966E434000000024893F53C09CB0D32DB46E4340000000046D3F53C08A3A8B18856E4340,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0106000020E6100000010000000103000000010000005200000014B83CD68C3A53C088950A2AAA724340D868006F813A53C0F04BFDBCA9724340FCE93F6B7E3A53C0F04BFDBCA9724340D87BF1457B3A53C0CF3252EFA9724340BCB0355B793A53C0A7AEB5F7A97243402864E76D6C3A53C018691B7FA272434040DAFF006B3A53C0C885AE44A072434000DCF3FC693A53C0E8D2A3A99E7243407092E68F693A53C09826DE019E724340C88844A1653A53C0A039CFD89772434020D4450A653A53C0C0AEEDED96724340A8D72D02633A53C0A0409FC893724340D888601C5C3A53C0D0730B5D89724340D7722EC5553A53C0283A92CB7F724340A44BFF92543A53C0481C96067E72434060B9DE36533A53C057AC53E57B724340A899EE75523A53C0104356B77A724340649BE271513A53C020904B1C79724340383C122F4F3A53C060BF44BC75724340740E9E094D3A53C0D8F6764B72724340C782C2A04C3A53C0A04AB1A371724340B05A99F04B3A53C0B854DE8E707243408C9E5BE84A3A53C040AA0CE36E72434008043A93363A53C02015E3FC4D724340848DB27E333A53C097156EF948724340C8B73EAC373A53C010F8FC3042724340EC19506F463A53C0286CEA3C2A7243408BD2A57F493A53C0F0832C0B26724340A8BEBA2A503A53C05FB5A4A31C7243405CB56B425A3A53C0089755D80C72434023404D2D5B3A53C020CB9F6F0B7243406024B4E55C3A53C07FA65EB70872434098EE75525F3A53C0B88311FB047243405CF71DC3633A53C05066A032FE7143400C6954E0643A53C0B850DD5CFC7143403CB9A640663A53C0F0643733FA714340581CCEFC6A3A53C0708A8EE4F27143409F9F70766B3A53C02073D712F2714340BC6A2C616D3A53C0485F0839EF714340BC36E2C96E3A53C05784D4EDEC714340FC00A436713A53C028594E42E9714340D0393FC5713A53C0C0D6A546E871434058A148F7733A53C0500ED8D5E471434088BD50C0763A53C0E89AADBCE4714340A0978A8D793A53C0D02FBC92E4714340FC51D4997B3A53C030A3E6ABE471434078D7D9907F3A53C0702783A3E4714340003FE3C2813A53C090AB1F9BE47143400CA661F8883A53C030A3E6ABE4714340B4FDF2C98A3A53C0702783A3E4714340BCA3C684983A53C0E89AADBCE471434020ABE97AA23A53C0E89AADBCE471434050F7C8E6AA3A53C0889274CDE4714340D85A5F24B43A53C0E8059FE6E4714340ACC3D155BA3A53C0C88102EFE471434098F04BFDBC3A53C088FD65F7E4714340B0321AF9BC3A53C008C8427408724340B0321AF9BC3A53C0F0C072840C724340B0321AF9BC3A53C0781F80D42672434040BFEFDFBC3A53C018D68D774772434040BFEFDFBC3A53C00FC03FA54A72434040BFEFDFBC3A53C058C1A8A44E72434040BFEFDFBC3A53C008425DA45072434040BFEFDFBC3A53C0B8F9B8365472434040BFEFDFBC3A53C050DB317557724340103B53E8BC3A53C0705B5B785E72434040BFEFDFBC3A53C090C536A9687243405801BEDBBC3A53C0D7EE906280724340103B53E8BC3A53C038EECD6F9872434040BFEFDFBC3A53C0A8164A26A7724340287D21E4BC3A53C06F2A1900AA724340CC4F38BBB53A53C0303B8BDEA9724340DF99D024B13A53C06FBF27D6A9724340B36E4A79AD3A53C0CF3252EFA9724340DC14562AA83A53C06F2A1900AA7243408CEE2076A63A53C00F22E010AA72434088653387A43A53C0C819A721AA724340D0FBC6D79E3A53C0C819A721AA7243404CD32EA6993A53C0E89D4319AA724340F02BD670913A53C0C819A721AA724340B07092E68F3A53C088950A2AAA72434014B83CD68C3A53C088950A2AAA724340,63,63,110010078082,1500000US110010078082,-76.9152385,38.8923507,S,G5030,Block Group 2,110010078082,2,7808,1,11,3.892031e-05,0.02481852577,0.144715,62.1622,25625,0,0,0,9.64777947933,13.9356814701,0,0,0,63,91,253,0,0,0,12,64,233,309,0,0,0,51,27,20,98,407,3039,371810
0106000020E61000000100000001030000000100000019000000A8363811FD3C53C0A0258FA7E57143409820EA3E003D53C0D8A92B9FE5714340ECD6C056093D53C098BA9D7DE5714340786A2E37183D53C01F477364E57143402C2C7FBE2D3D53C01899B9C0E5714340F0E2C4573B3D53C0D0FB71FBE571434088AE0B3F383D53C0D8A4A2B1F6714340443140A2093D53C028172AFF5A724340044F2157EA3C53C0403866D9937243402FE6AE25E43C53C07F1CB1169F724340A4E01162E33C53C08808667BA072434050C57337C63C53C0E0450357977243405BBC4520D93C53C0A83D6AF054724340903C3C73F53C53C04853CEB86372434098D7389F033D53C0777A27984D72434048FAD69F033D53C0D05DF63646724340B01C75A0033D53C0303CC5D53E72434040EEC3E7FE3C53C0A84ECDD43E7243408481C075F53C53C05F000A3446724340C478DFEAFE3C53C0805DD7EE197243405408F24CE73C53C0889FAD6E37724340A81B0B7CF53C53C027D81D68FC714340581C760CF53C53C070BA6750FD714340C014E5D2F83C53C0F8DFBC38F1714340A8363811FD3C53C0A0258FA7E5714340,2,2,110010096033,1500000US110010096033,-76.9528589,38.8924089,S,G5030,Block Group 3,110010096033,3,9603,1,11,1.476403e-05,0.02613174323,0.0548971,46.0145,25543,0,0,1.99081163859,3.82848392037,39.8162327718,0,0,13,25,260,254,0,0,13,25,234,223,495,0,0,0,0,26,31,57,552,0,181822
0106000020E6100000010000000103000000010000001100000088A92D75903E53C0084BE7C3B372434097D849C2923E53C0783E60BDB3724340385DC7A6993E53C0D8E031E8C3724340DB0F14FBB53E53C03079FE4BCB724340647C8041B13E53C0BF61256FE1724340A4F8F540B13E53C0F8DF8631F0724340A0472D88AC3E53C0B0DE1931F0724340B89664CFA73E53C06756AB30F0724340CFCCABCFA73E53C0F0997ACFE872434010A954A5993E53C058D825CEE872434068397DA6993E53C0EFB56249CB724340C8CF317C8B3E53C0B8370048CB724340E01AA4C9893E53C068146AA8C0724340048195438B3E53C0104E44BFB672434060B2F1608B3E53C028ED7F80B572434060B2F1608B3E53C010B6D8EDB372434088A92D75903E53C0084BE7C3B3724340,11,11,110010079011,1500000US110010079011,-76.9783971,38.8976141,S,G5030,Block Group 1,110010079011,1,7901,1,11,2.27159e-06,0.00820176856,0.00844582,59.0909,25167,0,0,0,1.68453292496,9.3415007657,0,0,0,11,61,104,0,0,0,0,54,96,150,0,0,0,11,7,8,26,176,0,88681
0106000020E6100000010000000103000000010000002C00000090537424973F53C0A02232ACE26D4340AC527AA6973F53C09FCA694FC96D43409039CFD8973F53C0DFBE805EB86D4340FCACF9F1973F53C04098F8A3A86D4340C7518028983F53C0882040868E6D4340AC527AA6973F53C0F0F8A1D2886D4340383CBD52963F53C0D05A7C0A806D43409C26FA7C943F53C0581F0F7D776D4340EC54F99E913F53C038B5334C6D6D434084B454DE8E3F53C0702EC555656D434024711DE38A3F53C0285E49F25C6D4340ACEB17EC863F53C0F020E868556D43407C035ABA823F53C09896917A4F6D43408C4DF2237E3F53C0FF6EF3C6496D4340ACA19BFD813F53C0E84D9A06456D4340F4FF71C2843F53C09085CC95416D43403C575BB1BF3F53C0B8177C9A936D4340145DA5BBEB3F53C0A8DD5A26C36D434058FB027AE13F53C018A19FA9D76D434048ED7E15E03F53C018CE1951DA6D434024081EDFDE3F53C0A8A014ADDC6D43403061342BDB3F53C0489468C9E36D4340308ECA4DD43F53C0F0310395F16D4340283927F6D03F53C0B8ECBB22F86D434014C78157CB3F53C0F7A6E9B3036E4340044D124BCA3F53C0F0C4E578056E4340D88D7747C63F53C0805CC64D0D6E4340A057CA32C43F53C040D15966116E4340E3A3C519C33F53C030AC8DB1136E4340986E1283C03F53C05846787B106E4340A09E05A1BC3F53C0283691990B6E4340E4DB82A5BA3F53C04074081C096E43406444A2D0B23F53C0F842C879FF6D434094D36531B13F53C05F2D05A4FD6D43409013ED2AA43F53C0105A0F5F266E4340E8A1B60DA33F53C0F89507E9296E4340B0D7F4A0A03F53C0709692E5246E4340A091CF2B9E3F53C0A070E82D1E6E4340B46455849B3F53C0A8EB6D33156E434094C2BCC7993F53C0E064FF3C0D6E4340FCACF9F1973F53C058E36C3A026E434090537424973F53C06F779D0DF96D4340543BC3D4963F53C0E8EE3A1BF26D434090537424973F53C0A02232ACE26D4340,16,16,110010074012,1500000US110010074012,-76.9953419,38.8574893,S,G5030,Block Group 2,110010074012,2,7401,1,11,1.785422e-05,0.02195579976,0.0664185,76.6094,15833,0,0,0,2.75650842266,13.9356814701,0,0,0,18,91,357,0,0,0,8,81,349,438,0,0,0,10,10,8,28,466,0,172041
0106000020E61000000100000001030000000100000048000000E0D1C6116B3F53C0E0ED7A698A6A43402C724F57773F53C0907A8846776A4340A8C64B37893F53C0E879E2395B6A43403CE73576893F53C0E0361AC05B6A43407CFFE6C5893F53C04FFC8A355C6A43406C512D228A3F53C068D26D895C6A4340341FD7868A3F53C0203526C45C6A4340C868E4F38A3F53C0A0A850DD5C6A434034D1E7A38C3F53C040A017EE5C6A4340D74D29AF953F53C040A017EE5C6A4340F840F2CEA13F53C000B189CC5C6A434090C5FD47A63F53C000B189CC5C6A43400F99F221A83F53C0203526C45C6A43407C08AA46AF3F53C000B189CC5C6A4340D7D825AAB73F53C060B9C2BB5C6A434024FBE769C03F53C000B189CC5C6A434000763579CA3F53C060B9C2BB5C6A4340507D2079E73F53C0203526C45C6A43409C51F355F23F53C000B189CC5C6A4340A809A2EE034053C0E84598A25C6A434017FB928D074053C0883D5FB35C6A4340DC94F25A094053C06024B4E55C6A4340DC94F25A094053C0283410CB666A434038E0F3C3084053C0C02BD7DB666A434060A75835084053C0DF96C805676A43408C6EBDA6074053C038F14751676A434038EB1A2D074053C0904BC79C676A4340905F3FC4064053C0889D0DF9676A4340206E4E25034053C0C05BAE7E6C6A4340A8363811FD3F53C00856478E746A4340187A8B87F73F53C000A41AF67B6A434074DF313CF63F53C0804EECA17D6A43409C1DA9BEF33F53C0D8ABC8E8806A43405848C0E8F23F53C0AFC667B27F6A4340D4408177F23F53C0B809302C7F6A4340BC417BF5F13F53C0C0B7E9CF7E6A4340E4310395F13F53C0E8D0949D7E6A434038A6272CF13F53C048D9CD8C7E6A4340B8B88D06F03F53C0085531957E6A43409CF5B704E03F53C0C04CF8A57E6A4340D360E124CD3F53C0085531957E6A4340D856EC2FBB3F53C0C04CF8A57E6A43400F99F221A83F53C0C04CF8A57E6A4340A807CC43A63F53C0E8D0949D7E6A4340D336C5E3A23F53C0E8D0949D7E6A43407462D68BA13F53C0C04CF8A57E6A434017446B459B3F53C048D9CD8C7E6A434050B2D5E5943F53C048D9CD8C7E6A434010B4C9E1933F53C0085531957E6A4340B0F97FD5913F53C0003C86C77E6A43403CFD67CD8F3F53C0409605137F6A434048088F368E3F53C06F6CE8667F6A43406812BC218D3F53C0F04A04AA7F6A4340AC69DE718A3F53C04062BB7B806A4340382AFEEF883F53C0EF16BA12816A4340E8E923F0873F53C08860C77F816A4340DC7ADB4C853F53C0E834B6D7826A4340582250FD833F53C09854A698836A4340AC87F6B1823F53C0006C5D6A846A434060389ECF803F53C028BCAFCA856A43405F950B957F3F53C030361FD7866A4340D022DBF97E3F53C087FB8F4C876A4340D704DF347D3F53C0E0B6D3D6886A4340A420787C7B3F53C05861A5828A6A434010F10F5B7A3F53C0A0CAA2B08B6A43400091459A783F53C0504B57B08D6A4340B827486C773F53C0F00ED4298F6A4340600113B8753F53C0006EA46C916A434057D5928E723F53C07897361C966A43406C74CE4F713F53C0600E492D946A434070CDE49B6D3F53C088F71C588E6A4340E0D1C6116B3F53C0E0ED7A698A6A4340,22,22,110010098021,1500000US110010098021,-76.9957669,38.8315263,S,G5030,Block Group 1,110010098021,1,9802,1,11,8.9799e-06,0.02067290526,0.0334178,70.7317,11196,0,0,0,0,7.35068912711,0,0,0,0,48,116,0,0,0,0,43,116,159,0,0,0,0,5,0,5,164,0,86560
0106000020E61000000100000001030000000100000077000000CCDD7536E43E53C0E8AAB2EF8A6E43400CCD0358E43E53C0787A50508A6E434067FE5F75E43E53C0B89D2809896E43402338F581E43E53C030459DB9876E434080402E71E43E53C030E17B7F836E43408C170B43E43E53C0D010001C7B6E4340F0F62004E43E53C090C420B0726E43405C936E4BE43E53C018E3A7716F6E4340C058DFC0E43E53C0301EC2F8696E43407C350708E63E53C05077103B536E434063D993C0E63E53C0405A2A6F476E434048C0E8F2E63E53C0F8B985AE446E4340CC75E107E73E53C090D61874426E434000FA7DFFE63E53C0A0C79A91416E43407C01BD70E73E53C0E864E256416E43400C4BCADDE73E53C08F0A630B416E4340EF5A423EE83E53C0F8C0559E406E4340C86ABA9EE83E53C02888BA0F406E4340648BA4DDE83E53C04F4F1F813F6E4340E0E786A6EC3E53C0483AE7A7386E4340E4A4BE2CED3E53C068441493376E4340D81F28B7ED3E53C058CAA486366E43406C4F90D8EE3E53C0E8CD8C7E346E434010048F6FEF3E53C0804BE482336E434013A721AAF03E53C0473E5A9C316E43408429CAA5F13E53C010EE073C306E434008EE409DF23E53C0288D43FD2E6E434028C423F1F23E53C05054A86E2E6E4340741EA33CF33E53C0801B0DE02D6E4340E4BAF083F33E53C0EFEAAA402D6E43409B1DA9BEF33E53C0C03EE5982C6E43407304FEF0F33E53C0A816BCE82B6E4340886FEF1AF43E53C080EE92382B6E4340CC5E7D3CF43E53C0A84A06802A6E434058147651F43E53C0E02A16BF296E4340104E0B5EF43E53C0300B26FE286E4340F80B3D62F43E53C040679945286E4340F80B3D62F43E53C0189DD7D8256E4340DCA4A2B1F63E53C0D8AD49B7256E434014A3AEB5F73E53C0F831E6AE256E4340A8876874073F53C09829ADBF256E4340ACE3BF40103F53C09829ADBF256E4340C8F484251E3F53C0F831E6AE256E434084EB51B81E3F53C0F831E6AE256E4340778EC877293F53C0583A1F9E256E4340F061BD512B3F53C098BEBB95256E4340C08BBE82343F53C0C042588D256E4340207A5226353F53C0204B917C256E4340ACEC82C1353F53C068E8D841256E434050A18158363F53C0D09ECBD4246E43405C5EB9DE363F53C0D8E1934E246E4340BF232A54373F53C0A8B96A9E236E43404C7CB5A3383F53C0586B0C3A216E4340E84EB0FF3A3F53C0A00F24EF1C6E43409897C3EE3B3F53C0A88636001B6E434020E527D53E3F53C078A983BC1E6E434020CB82893F3F53C08023F3C81F6E43403FA165DD3F3F53C0505C8E57206E4340CC139678403F53C098C58B85216E4340801D3867443F53C0D77C5C1B2A6E4340A796ADF5453F53C0A84D637B2D6E434050BAF42F493F53C0705A6265346E434044F295404A3F53C038B1F9B8366E434018E868554B3F53C0288C2D04396E4340BC4351A04F3F53C0B8EFC341426E434083F755B9503F53C098B14CBF446E43403C17467A513F53C07864575A466E4340703E75AC523F53C0E0B2B5BE486E434004888219533F53C090D2A57F496E4340AC135E82533F53C0206EF9484A6E4340A822DC64543F53C01F3AAFB14B6E4340E015C1FF563F53C0608D5E0D506E4340303CF6B3583F53C098145800536E4340641536035C3F53C05812D907596E4340D84598A25C3F53C038739D465A6E434038342C465D3F53C06058FE7C5B6E4340888384285F3F53C0888384285F6E434018F6B4C35F3F53C088E44867606E434004577902613F53C0902A6EDC626E434088014BAE623F53C008F33B4D666E43408010C990633F53C02095D409686E4340203CDA38623F53C060501894696E43401C01DC2C5E3F53C0781F2BF86D6E434090921E86563F53C03863D174766E434000B1A547533F53C08812F4177A6E4340CCBDC0AC503F53C06826C3F17C6E4340F82004E44B3F53C0B0F3E159826E434067AED3484B3F53C0787EC344836E4340E4CFB7054B3F53C0883BFBCA836E4340DCBDDC27473F53C058F910548D6E434070218FE0463F53C0081901158E6E4340903A3AAE463F53C090B454DE8E6E4340C495B377463F53C048A0FA07916E434070AEEFC3413F53C0E8DA8992906E4340C8BEF2203D3F53C07815191D906E43407F3B50A73C3F53C07815191D906E4340B46DA6423C3F53C03078D157906E4340681327F73B3F53C0283509DE906E4340242499D53B3F53C078E1CE85916E4340F3B9A1293B3F53C0F8B81AD9956E4340542A6F47383F53C0D7751A69A96E4340BF3DCF9F363F53C028C11BD2A86E43400CE63DCE343F53C01899F221A86E4340CC9A58E02B3F53C07FB779E3A46E4340988DCEF9293F53C09813ED2AA46E4340787F4A95283F53C060D218ADA36E43407048A302273F53C088997D1EA36E4340A416D863223F53C03073486AA16E4340E09EE74F1B3F53C068B1BFEC9E6E43407C2766BD183F53C0C0AA7AF99D6E4340F87C9411173F53C0507A185A9D6E4340F4BF5C8B163F53C09817601F9D6E434090E1783E033F53C0E80A6135966E434044BFB67EFA3E53C0108CA031936E43402BB1321AF93E53C0385305A3926E4340D48AFD65F73E53C0B022A303926E43408882E0F1ED3E53C0006B47718E6E4340508847E2E53E53C060DB148F8B6E4340CCDD7536E43E53C0E8AAB2EF8A6E4340,45,45,110010075032,1500000US110010075032,-76.9862161,38.8623313,S,G5030,Block Group 2,110010075032,2,7503,1,11,2.296334e-05,0.02021461266,0.0854195,46.99,21563,0,0.76569678407,1.68453292496,8.11638591118,37.97856049,0,5,11,53,248,281,0,0,11,0,176,277,464,0,5,0,53,72,4,134,598,0,221258
0106000020E61000000200000001030000000100000043000000CC80B3942C3E53C057B87361A473434083EE92382B3E53C0574D8237A47343407474232C2A3E53C0574D8237A47343405CDDB1D8263E53C01FC9E53FA47343401856B8E5233E53C0574D8237A473434028EE3F321D3E53C01FC9E53FA47343400BEF39B01C3E53C0574D8237A4734340CC3E1D8F193E53C0574D8237A47343400020274C183E53C0005EF415A47343400020274C183E53C078BF4351A073434048E6913F183E53C0581DAB949E73434048E6913F183E53C09092C9A99D734340A7EECA2E183E53C0A01F2A8D98734340A7EECA2E183E53C0C0A4DC7D8E73434048E6913F183E53C0B869FAEC8073434048E6913F183E53C070D49810737343401862F547183E53C0985ED4EE5773434048E6913F183E53C000E962D34A73434030A4C343183E53C0D89C8367427343406028603B183E53C068DDB1D82673434048E6913F183E53C0272DB1321A7343401862F547183E53C04804AA7F107343401862F547183E53C03075029A087343409C17EE5C183E53C080289831057343409840118B183E53C0B05791D10173434004DD5ED2183E53C0180B2769FE724340F42EA52E193E53C008B68311FB7243407736E49F193E53C0D88AFD65F7724340B40BCD751A3E53C0E008E066F1724340E0B88C9B1A3E53C057029B73F0724340B4F1272A1B3E53C088745C8DEC724340445167EE213E53C0D857C9C7EE7243404403780B243E53C068F31C91EF724340C879FF1F273E53C02FE9EFA5F072434013C95702293E53C0A8195245F17243403C42CD902A3E53C058CE50DCF172434004AF963B333E53C0D044D8F0F4724340CFC26515363E53C038C780ECF5724340EC8D2100383E53C0E8E670ADF6724340AB50A4FB393E53C07817D34CF7724340B01490F63F3E53C05087156EF972434048162B8B463E53C0C0C85DAAFB72434040740989573E53C078C2FC4B067343401C8C23A5443E53C070D02C0C1573434097CF5988573E53C0280B5E0E15734340A484FA86573E53C0C860209332734340D4AD11323B3E53C0B85CCD8F32734340D8315C7A363E53C05878A86B1C734340608BE178363E53C0B8B66AF03973434050DE4A86573E53C0A06D815541734340F00AF385573E53C078ECB1B64873434068379B85573E53C07066E21750734340BF634385573E53C050DB1279577343401F96DC82573E53C0988165218B73434054F6E1BD323E53C0C0730C08AB7343408C7E349C323E53C0D018ADA3AA7343407CEA1F44323E53C08001F6D1A97343408C98D9E7313E53C0EF65A208A9734340C0CA2F83313E53C000C21550A873434030812216313E53C0301E8997A7734340FF3F4E98303E53C000F65FE7A67343406FCD1DFD2F3E53C03052D32EA673434010DF89592F3E53C0809DD497A5734340F8B660A92E3E53C028D86322A5734340F8D005F52D3E53C030861DC6A4734340F8EAAA402D3E53C07823658BA4734340CC80B3942C3E53C057B87361A47343400103000000010000000A000000A03ABDB8363E53C048FB0726B773434060EC2C82573E53C04716C6E399734340B46C2581573E53C088CF5607B07343406CD9A4E33F3E53C090F32528C673434094709A69403E53C077C1E590C6734340DBC14F1C403E53C0D008E1D1C6734340ACE80FCD3C3E53C090B1BE81C9734340940ED6FF393E53C0B06D1805C1734340E4F90CA8373E53C090EDEE01BA734340A03ABDB8363E53C048FB0726B7734340,66,66,110010089041,1500000US110010089041,-76.9728964,38.901231,S,G5030,Block Group 1,110010089041,1,8904,1,11,1.996231e-05,0.02986402188,0.0742165,60.2753,24556,0,0,0,6.89127105666,54.9770290965,0,0,0,45,359,613,0,0,0,36,342,589,967,0,0,0,9,17,24,50,1017,0,282197
0106000020E610000001000000010300000001000000180000009819449D974053C078EBED3FC673434090BA249D974053C080BDBDDEBE734340C422499C974053C008EF6B368B73434024CCE0C6A54053C0A8FDD1358B7343407804BE7FAA4053C0689F9B358B734340FF7478F1B34053C0204E2A358B7343406CB09DF1B34053C0179F5A96927343403F029284B54053C02824479692734340034EC8AAB84053C0A03E8058A1734340BCE27BAAB84053C010AC1F96927343402CAD55AAB84053C0385BEF348B7343405455EDD4C64053C0105935348B734340AC09BBD5C64053C038BA261AB0734340F82DE4D5C64053C0C8F1567BB77343404C520DD6C64053C0602487DCBE734340BC2D04D7C64053C0E0E9A723EB73434090C129ACB84053C020DF7D9BE5734340645B87ABB84053C03855713EC67343402C52A2F2B34053C08048AC3EC67343401C36F3C7A54053C008F9533FC6734340C41E5AC8A54053C07064E462DC7343407008ADA2A24053C0D0F86725EB73434080F5E09D974053C0D885DE25EB7343409819449D974053C078EBED3FC6734340,3,3,110010047011,1500000US110010047011,-77.0106183,38.9040816,S,G5030,Block Group 1,110010047011,1,4701,1,11,6.91561e-06,0.01476487995,0.02571,79.6053,18366,0,0,0,0,18.989280245,0,0,0,0,124,484,0,0,0,0,124,484,608,0,0,0,0,0,0,0,608,0,93631
0106000020E6100000020000000103000000010000000B00000018CA9C3C1B4253C0602203F0847A43402BB114F51F4253C0F0E6D1CB6E7A4340C8DB80321D4253C020BD37CC6E7A4340A8F57EA31D4253C0F0400FB56D7A43407C2E1A321E4253C08010AD156D7A4340933C9E961F4253C03F89B3226A7A4340007157AF224253C010FD6838657A43403C60E5D0224253C098B245D26E7A4340804F73F2224253C0800A0E2F887A4340A0D8EA00234253C0008909FF8A7A434018CA9C3C1B4253C0602203F0847A4340010300000001000000070000008B449057084253C008CA88D8A97A4340C8DD76C9114253C0B02188528C7A4340A065B007234253C057EC0B508C7A4340749CFF82234253C0186BD748A47A434080E047F71F4253C020A3AAB1937A4340E3CB99F81F4253C0D86B2CD5A97A43408B449057084253C008CA88D8A97A4340,34,34,110010020011,1500000US110010020011,-77.0318055,38.9598824,S,G5030,Block Group 1,110010020011,1,2001,1,11,1.44539e-06,0.00853440316,0.0053695,46.1397,41500,0,0,1.99081163859,12.2511485452,30.6278713629,0,0,13,80,200,251,0,0,9,28,155,251,443,0,0,4,52,45,0,101,544,0,134703
